step,train_time,quantize_time,aggregate_time,dequantize_time,elasp_time
0_97,0.23434233665466309,3.3763206005096436,1.1827576160430908,1.189866065979004,5.749500274658203
0_98,0.23660612106323242,3.3727920055389404,1.3171143531799316,1.2136282920837402,5.904241561889648
0_99,0.24251317977905273,3.4091014862060547,1.3435430526733398,1.1950693130493164,5.948406219482422
0_100,0.24503827095031738,3.380298614501953,1.1053276062011719,1.2108304500579834,5.697004079818726
0_101,0.2366023063659668,3.2944161891937256,1.096050500869751,1.185943603515625,5.576948165893555
0_102,0.23264551162719727,3.2741541862487793,1.0816609859466553,1.1921076774597168,5.5486791133880615
0_103,0.23713445663452148,3.308262825012207,1.0847539901733398,1.1924970149993896,5.586274147033691
0_104,0.2348494529724121,3.343768835067749,1.0908501148223877,1.209430456161499,5.64458441734314
0_105,0.2430739402770996,3.338061571121216,1.0855443477630615,1.1978163719177246,5.621966600418091
0_106,0.23467254638671875,3.321882963180542,1.0872111320495605,1.2083804607391357,5.618023157119751
0_107,0.23502850532531738,3.322252035140991,1.089719295501709,1.1942806243896484,5.606795787811279
0_108,0.23219990730285645,3.343233108520508,1.087327003479004,1.2012362480163574,5.632345676422119
0_109,0.2311708927154541,3.306262731552124,1.0867047309875488,1.208592414855957,5.602093696594238
0_110,0.23041296005249023,3.330435276031494,1.0960800647735596,1.2021400928497314,5.6296045780181885
0_111,0.2329573631286621,3.334869623184204,1.0865483283996582,1.2005929946899414,5.622582674026489
0_112,0.23781466484069824,3.3425209522247314,1.2525970935821533,1.19838547706604,5.794175386428833
0_113,0.23280882835388184,3.333325147628784,1.3097546100616455,1.2026543617248535,5.84645414352417
0_114,0.23920917510986328,3.3083314895629883,1.0809922218322754,1.2053682804107666,5.595233678817749
0_115,0.2332146167755127,3.2966582775115967,1.0914552211761475,1.1942927837371826,5.582941055297852
0_116,0.22936630249023438,3.4019763469696045,1.1822052001953125,1.1924257278442383,5.777423858642578
0_117,0.23772525787353516,3.3611385822296143,1.3229732513427734,1.1923420429229736,5.877018213272095
0_118,0.23245644569396973,3.351332426071167,1.0850377082824707,1.2068278789520264,5.643758058547974
0_119,0.2354578971862793,3.3600285053253174,1.0937268733978271,1.1936423778533936,5.647943735122681
0_120,0.2343578338623047,3.305466890335083,1.0794568061828613,1.2002549171447754,5.585859298706055
0_121,0.2332463264465332,3.326601505279541,1.0858736038208008,1.192873239517212,5.605864763259888
0_122,0.2285749912261963,3.295581817626953,1.082148790359497,1.2030348777770996,5.581305980682373
0_123,0.23269391059875488,3.3661928176879883,1.0828232765197754,1.2022228240966797,5.651796102523804
0_124,0.22853565216064453,3.333714723587036,1.092956304550171,1.2005743980407715,5.627825975418091
0_125,0.23403024673461914,3.3041675090789795,1.0850481986999512,1.199660062789917,5.589435815811157
0_126,0.23636770248413086,3.2915170192718506,1.0765621662139893,1.1995446681976318,5.568286418914795
0_127,0.2327406406402588,3.3791773319244385,1.0870544910430908,1.2082223892211914,5.675004005432129
0_128,0.2299351692199707,3.2997617721557617,1.089334487915039,1.1998634338378906,5.5895140171051025
0_129,0.23128771781921387,3.2738871574401855,1.074915885925293,1.1988260746002197,5.548190116882324
0_130,0.23631930351257324,3.3054466247558594,1.0880744457244873,1.1987895965576172,5.59286093711853
0_131,0.23263072967529297,3.2871291637420654,1.0856144428253174,1.1940829753875732,5.567362070083618
0_132,0.2347393035888672,3.346538782119751,1.0769615173339844,1.2101163864135742,5.6341705322265625
0_133,0.23629164695739746,3.301811933517456,1.085503101348877,1.19588041305542,5.5837414264678955
0_134,0.22997379302978516,3.3079936504364014,1.0863497257232666,1.1978211402893066,5.592699766159058
0_135,0.23489999771118164,3.3886942863464355,1.0788359642028809,1.2051050662994385,5.6731908321380615
0_136,0.22838568687438965,3.295851945877075,1.2570452690124512,1.203345537185669,5.7567689418792725
0_137,0.2351701259613037,3.315260887145996,1.082015037536621,1.213897943496704,5.611994504928589
0_138,0.23452115058898926,3.353337287902832,1.081995964050293,1.2036550045013428,5.639543771743774
0_139,0.23273420333862305,3.3026630878448486,1.0796058177947998,1.1994802951812744,5.582273483276367
0_140,0.23166704177856445,3.3134446144104004,1.0814924240112305,1.2046208381652832,5.600089073181152
0_141,0.23906540870666504,3.328608512878418,1.0774304866790771,1.2058992385864258,5.612472772598267
0_142,0.2375471591949463,3.3302669525146484,1.081268072128296,1.2113280296325684,5.623412847518921
0_143,0.2331545352935791,3.3301072120666504,1.086505651473999,1.2048470973968506,5.621985673904419
0_144,0.23245906829833984,3.312624931335449,1.076333999633789,1.200010061264038,5.589507341384888
0_145,0.22715163230895996,3.326099395751953,1.0788650512695312,1.2031033039093018,5.608640432357788
0_146,0.23405790328979492,3.3092095851898193,1.0788934230804443,1.2027513980865479,5.591402292251587
0_147,0.2417619228363037,3.392651081085205,1.0903005599975586,1.2085206508636475,5.692051887512207
0_148,0.23325514793395996,3.3775570392608643,1.0773422718048096,1.2162470817565918,5.671691656112671
0_149,0.23629426956176758,3.3609092235565186,1.0867962837219238,1.2049198150634766,5.653168678283691
0_150,0.23801183700561523,3.376983404159546,1.0734481811523438,1.2110934257507324,5.6620707511901855
0_151,0.22931504249572754,3.381063461303711,1.0832655429840088,1.2183208465576172,5.683410167694092
0_152,0.23047447204589844,3.3562121391296387,1.082493782043457,1.3023521900177002,5.741731405258179
0_153,0.23017001152038574,3.3912606239318848,1.3328197002410889,1.201735019683838,5.926364898681641
0_154,0.23055267333984375,3.341806650161743,1.073798656463623,1.2083964347839355,5.6245458126068115
0_155,0.2330324649810791,3.3825087547302246,1.075467586517334,1.2117724418640137,5.670532941818237
0_156,0.2367534637451172,3.351590394973755,1.0826072692871094,1.2065470218658447,5.6412904262542725
0_157,0.2302842140197754,3.3319900035858154,1.082876205444336,1.208543300628662,5.623974800109863
0_158,0.23328208923339844,3.327190637588501,1.0700836181640625,1.2052862644195557,5.60309100151062
0_159,0.2343730926513672,3.3254711627960205,1.0794110298156738,1.204169511795044,5.609585285186768
0_160,0.23358774185180664,3.3377296924591064,1.0712707042694092,1.2173171043395996,5.6268310546875
0_161,0.23096704483032227,3.399110794067383,1.0803546905517578,1.2085249423980713,5.688561677932739
0_162,0.23624563217163086,3.4073994159698486,1.0725011825561523,1.210892915725708,5.69136118888855
0_163,0.24176788330078125,3.3863091468811035,1.0789542198181152,1.2111642360687256,5.677124261856079
0_164,0.23391389846801758,3.346269130706787,1.071310043334961,1.3883180618286133,5.8064281940460205
0_165,0.2396221160888672,3.386599540710449,1.352006435394287,1.2033162117004395,5.942484140396118
0_166,0.2389359474182129,3.419708728790283,1.0727343559265137,1.2192599773406982,5.712400436401367
0_167,0.22859740257263184,3.2954084873199463,1.0675549507141113,1.2012746334075928,5.564796209335327
0_168,0.23283839225769043,3.352475881576538,1.0719950199127197,1.2038097381591797,5.6288161277771
0_169,0.23246240615844727,3.350482940673828,1.072838544845581,1.2194547653198242,5.643454313278198
0_170,0.23283886909484863,3.329948663711548,1.0781564712524414,1.2106084823608398,5.619257211685181
0_171,0.2391653060913086,3.488764524459839,1.3096857070922852,1.2256464958190918,6.024638652801514
0_172,0.23306584358215332,3.3992536067962646,1.0703840255737305,1.2129926681518555,5.683173656463623
1_1,0.23426485061645508,3.325380563735962,1.0653724670410156,1.2103185653686523,5.601755857467651
1_2,0.25240111351013184,3.3576343059539795,1.0737414360046387,1.2087805271148682,5.641011714935303
1_3,0.2512478828430176,3.355034112930298,1.0761942863464355,1.2182791233062744,5.650069236755371
1_4,0.23689842224121094,3.3674733638763428,1.263603687286377,1.2072274684906006,5.83897852897644
1_5,0.24326729774475098,3.3947606086730957,1.3087918758392334,1.207660436630249,5.911775827407837
1_6,0.2658214569091797,3.4942758083343506,1.2696175575256348,1.2083466053009033,5.973120450973511
