step,train_time,quantize_time,aggregate_time,dequantize_time,elasp_time
5_2,0.14932012557983398,1.0871729850769043,0.33912038803100586,0.4627516269683838,1.8896348476409912
5_3,0.16518735885620117,1.1742076873779297,0.378950834274292,0.413679838180542,1.9676525592803955
5_4,0.18504714965820312,1.0107860565185547,0.4849081039428711,0.4934089183807373,1.9901907444000244
5_5,0.20035886764526367,1.062814712524414,0.3348548412322998,0.39085865020751953,1.789074420928955
5_6,0.1743156909942627,1.2624547481536865,0.4357755184173584,0.4039888381958008,2.1032392978668213
5_7,0.14553427696228027,1.0961253643035889,0.357738733291626,0.4856400489807129,1.9411590099334717
5_8,0.15493035316467285,1.1540913581848145,0.3369879722595215,0.46231532096862793,1.9539434909820557
5_9,0.1851823329925537,1.1063239574432373,0.3673551082611084,0.46762895584106445,1.9423415660858154
5_10,0.18836379051208496,1.116743564605713,0.3523399829864502,0.4012620449066162,1.8712279796600342
5_11,0.1868147850036621,1.2554512023925781,0.4336822032928467,0.40837812423706055,2.0998592376708984
5_12,0.18588542938232422,0.9925966262817383,0.34358954429626465,0.635958194732666,1.972604513168335
5_13,0.24100494384765625,1.1286840438842773,0.35120177268981934,0.39358949661254883,1.8740339279174805
5_14,0.14939570426940918,1.2213783264160156,0.47500157356262207,0.4528677463531494,2.1503684520721436
5_15,0.15881824493408203,1.0399694442749023,0.37441086769104004,0.45383238792419434,1.870048999786377
5_16,0.18488311767578125,1.2166714668273926,0.3459146022796631,0.42766475677490234,1.990835189819336
5_17,0.19879937171936035,1.0795567035675049,0.39605164527893066,0.41364121437072754,1.8898499011993408
5_18,0.17830848693847656,1.1802868843078613,0.3626716136932373,0.40178561210632324,1.9454395771026611
5_19,0.1382441520690918,1.0841808319091797,0.4436464309692383,0.49898815155029297,2.0275707244873047
5_20,0.1584458351135254,1.0447850227355957,0.3391110897064209,0.37548398971557617,1.7598392963409424
5_21,0.197068452835083,1.4499268531799316,0.3326449394226074,0.4002361297607422,2.1832897663116455
5_22,0.21450042724609375,1.1008336544036865,0.5045456886291504,0.4399125576019287,2.046011209487915
5_23,0.14917445182800293,1.0899646282196045,0.4290196895599365,0.4107553958892822,1.9311871528625488
5_24,0.14193153381347656,1.1151070594787598,0.40311193466186523,0.47394537925720215,1.9930825233459473
5_25,0.25240063667297363,1.0793120861053467,0.3586430549621582,0.455341100692749,1.8938970565795898
5_26,0.20186591148376465,1.3113718032836914,0.3533439636230469,0.4062333106994629,2.0715572834014893
5_27,0.15182924270629883,1.0936994552612305,0.5760114192962646,0.5098028182983398,2.180677652359009
5_28,0.14494609832763672,1.0013866424560547,0.49085354804992676,0.4218289852142334,1.914654016494751
5_29,0.22196483612060547,1.1469683647155762,0.33722972869873047,0.4054274559020996,1.8901891708374023
5_30,0.2049243450164795,1.1250712871551514,0.4810149669647217,0.44877052307128906,2.055866003036499
