step,train_loss,train_accuracy,jaccard index(JA),dice coefficient(DI),Accuracy(AC),sensitivity(SE),specificity(SP)
171,47.02728271484375,0.7820432186126709,0.0,0.7329559326171875,0.0,0.0,1.0
172,50.38518524169922,0.7819344997406006,0.0,0.7632484436035156,0.0,0.0,1.0
173,55.665992736816406,0.7812754511833191,0.0,0.6672496795654297,0.0,0.0,1.0
174,60.924312591552734,0.7805622220039368,0.0,0.6564559936523438,0.0,0.0,1.0
175,64.12218475341797,0.7808277606964111,0.0,0.8272972106933594,0.0,0.0,1.0
176,66.06495666503906,0.7812936305999756,0.0,0.8632831573486328,0.0,0.0,1.0
177,69.70039367675781,0.7812513709068298,0.0,0.773773193359375,0.0,0.0,1.0
178,74.58110046386719,0.7809265851974487,0.0,0.7231082916259766,0.0,0.0,1.0
179,77.51031494140625,0.7810999751091003,0.0,0.8121261596679688,0.0,0.0,1.0
180,79.86847686767578,0.7816341519355774,0.0,0.8777980804443359,0.0,0.0,1.0
181,85.70279693603516,0.7812680006027222,0.0,0.7149906158447266,0.0,0.0,1.0
182,90.76006317138672,0.7811338305473328,0.0,0.7567119598388672,0.0,0.0,1.0
183,96.47627258300781,0.7810757756233215,0.0,0.7704505920410156,0.0,0.0,1.0
184,98.96406555175781,0.7816409468650818,0.0,0.8856296539306641,0.0,0.0,1.0
185,105.34988403320312,0.7816674113273621,0.0,0.7865562438964844,0.0,0.0,1.0
186,110.5270004272461,0.7820008397102356,0.0,0.8440208435058594,0.0,0.0,1.0
187,122.72315216064453,0.7813990116119385,0.0,0.6688556671142578,0.0,0.0,1.0
188,135.66416931152344,0.7806752324104309,0.0,0.6446075439453125,0.0,0.0,1.0
189,140.97080993652344,0.7806900143623352,0.0,0.7834758758544922,0.0,0.0,1.0
190,145.8914794921875,0.7811613082885742,0.0,0.8707180023193359,0.0,0.0,1.0
191,152.42437744140625,0.7813808917999268,0.0,0.8233127593994141,0.0,0.0,1.0
192,159.23805236816406,0.7815544605255127,0.0,0.8148822784423828,0.0,0.0,1.0
193,164.4254608154297,0.7819402813911438,0.0,0.8564052581787109,0.0,0.0,1.0
194,170.34848022460938,0.7819712162017822,0.0,0.7879829406738281,0.0,0.0,1.0
195,189.45376586914062,0.7812951803207397,0.0,0.6494674682617188,0.0,0.0,1.0
196,198.2508087158203,0.781380832195282,0.0,0.7981739044189453,0.0,0.0,1.0
197,203.88946533203125,0.7817869186401367,0.0,0.8617820739746094,0.0,0.0,1.0
198,224.13925170898438,0.7810942530632019,0.0,0.6439571380615234,0.0,0.0,1.0
199,237.5491943359375,0.7812530398368835,0.0,0.8128490447998047,0.0,0.0,1.0
200,248.83872985839844,0.781495213508606,0.0,0.829925537109375,0.0,0.0,1.0
201,258.5767822265625,0.7818371057510376,0.0,0.8505611419677734,0.0,0.0,1.0
202,277.57843017578125,0.7815142869949341,0.0,0.7163105010986328,0.0,0.0,1.0
203,289.1977233886719,0.7814825177192688,0.0,0.7750358581542969,0.0,0.0,1.0
204,311.1063537597656,0.7812507152557373,0.0,0.7339706420898438,0.0,0.0,1.0
205,347.5233154296875,0.7803386449813843,0.0,0.5933570861816406,0.0,0.0,1.0
206,378.18731689453125,0.7796936631202698,0.0,0.6468372344970703,0.0,0.0,1.0
207,392.40655517578125,0.7800388932228088,0.0,0.8514957427978516,0.0,0.0,1.0
208,426.3944091796875,0.7794193625450134,0.0,0.6505584716796875,0.0,0.0,1.0
209,439.6592712402344,0.7798017263412476,0.0,0.8597126007080078,0.0,0.0,1.0
210,465.98614501953125,0.7797528505325317,0.0,0.7694816589355469,0.0,0.0,1.0
211,486.79437255859375,0.7797935605049133,0.0,0.7883930206298828,0.0,0.0,1.0
212,498.43756103515625,0.7802901864051819,0.0,0.8855819702148438,0.0,0.0,1.0
